Rental ID,Rental Date,Month,Day of Week,Season,Customer Type,Rental Item,Rental Duration,Quantity,Unit Price,Add-on,Add-on Revenue,Discount Amount,Total Revenue,Employee Name,Launch Site,Payment Method,Weather
WSR-2026-0820,2026-06-11,June,Thursday,Summer,Online Booking,Tandem Kayak,1 Hour,1,38.08,Cooler Rental,10.00,0.00,48.08,Grace Lee,Resort Pier,Credit Card,Sunny
WSR-2026-0821,2026-06-11,June,Thursday,Summer,Walk-in,Stand-Up Paddle Board,1 Hour,1,29.12,None,0.00,0.00,29.12,Isaac Patel,Marina Kiosk,Credit Card,Sunny
WSR-2026-0822,2026-06-11,June,Thursday,Summer,Online Booking,Tandem Kayak,1 Hour,1,38.08,None,0.00,0.00,38.08,Mia Thompson,Lagoon Launch,Debit Card,Windy
WSR-2026-0823,2026-06-11,June,Thursday,Summer,Walk-in,Surfboard,1 Hour,1,24.64,Waterproof Speaker,12.00,0.00,36.64,Ava Martinez,Resort Pier,Credit Card,Sunny
WSR-2026-0824,2026-06-11,June,Thursday,Summer,Resort Guest,Bodyboard,Half Day,1,38.08,Phone Pouch,5.00,0.00,43.08,Diego Ramirez,Resort Pier,Credit Card,Sunny
WSR-2026-0825,2026-06-11,June,Thursday,Summer,Walk-in,Stand-Up Paddle Board,Full Day,1,98.56,None,0.00,0.00,98.56,Chloe Nguyen,Resort Pier,Gift Card,Sunny
WSR-2026-0826,2026-06-11,June,Thursday,Summer,Walk-in,Snorkel Set,2 Hours,1,20.16,Cooler Rental,10.00,0.00,30.16,Finn Johnson,Resort Pier,Debit Card,Sunny
WSR-2026-0827,2026-06-11,June,Thursday,Summer,Group/Event,Tandem Kayak,2 Hours,1,58.24,None,0.00,2.91,55.33,Chloe Nguyen,Lagoon Launch,Cash,Sunny
WSR-2026-0828,2026-06-11,June,Thursday,Summer,Group/Event,Tandem Kayak,Half Day,1,87.36,None,0.00,4.37,82.99,Finn Johnson,Harbor Dock,Mobile Pay,Sunny
WSR-2026-0829,2026-06-11,June,Thursday,Summer,Online Booking,Surfboard,2 Hours,1,40.32,Dry Bag,6.00,0.00,46.32,Ben Carter,Resort Pier,Credit Card,Cloudy
WSR-2026-0830,2026-06-12,June,Friday,Summer,Online Booking,Bodyboard,2 Hours,1,24.64,GoPro Mount,8.00,0.00,32.64,Ava Martinez,Marina Kiosk,Credit Card,Rainy
WSR-2026-0831,2026-06-12,June,Friday,Summer,Resort Guest,Surfboard,2 Hours,1,40.32,Cooler Rental,10.00,0.00,50.32,Ava Martinez,Harbor Dock,Credit Card,Cloudy
WSR-2026-0832,2026-06-12,June,Friday,Summer,Walk-in,Bodyboard,2 Hours,1,24.64,Cooler Rental,10.00,0.00,34.64,Ava Martinez,Beachfront Hut,Gift Card,Sunny
WSR-2026-0833,2026-06-12,June,Friday,Summer,Group/Event,Pedal Boat,Full Day,1,138.88,None,0.00,6.94,131.94,Grace Lee,Beachfront Hut,Cash,Sunny
WSR-2026-0834,2026-06-12,June,Friday,Summer,Online Booking,Fishing Kayak,Full Day,1,123.20,Dry Bag,6.00,0.00,129.20,Ava Martinez,Lagoon Launch,Mobile Pay,Windy
WSR-2026-0835,2026-06-12,June,Friday,Summer,Online Booking,Surfboard,Half Day,1,60.48,GoPro Mount,8.00,0.00,68.48,Hannah Brooks,Resort Pier,Mobile Pay,Windy
WSR-2026-0836,2026-06-12,June,Friday,Summer,Online Booking,Single Kayak,Full Day,1,94.08,None,0.00,0.00,94.08,Diego Ramirez,Marina Kiosk,Credit Card,Sunny
WSR-2026-0837,2026-06-12,June,Friday,Summer,Walk-in,Tandem Kayak,Half Day,1,87.36,Dry Bag,6.00,4.67,88.69,Emma Wilson,Resort Pier,Debit Card,Cloudy
WSR-2026-0838,2026-06-12,June,Friday,Summer,Walk-in,Stand-Up Paddle Board,1 Hour,1,29.12,None,0.00,0.00,29.12,Hannah Brooks,Beachfront Hut,Credit Card,Sunny
WSR-2026-0839,2026-06-12,June,Friday,Summer,Online Booking,Pedal Boat,1 Hour,1,40.32,None,0.00,0.00,40.32,Emma Wilson,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-0840,2026-06-12,June,Friday,Summer,Resort Guest,Fishing Kayak,Full Day,1,123.20,Waterproof Speaker,12.00,0.00,135.20,Ben Carter,Beachfront Hut,Debit Card,Sunny
WSR-2026-0841,2026-06-12,June,Friday,Summer,Walk-in,Single Kayak,2 Hours,1,42.56,Cooler Rental,10.00,0.00,52.56,Ben Carter,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-0842,2026-06-12,June,Friday,Summer,Online Booking,Tandem Kayak,Full Day,1,125.44,Phone Pouch,5.00,0.00,130.44,Isaac Patel,Lagoon Launch,Mobile Pay,Sunny
WSR-2026-0843,2026-06-13,June,Saturday,Summer,Group/Event,Fishing Kayak,1 Hour,1,38.40,Dry Bag,6.00,0.00,44.40,Isaac Patel,Lagoon Launch,Cash,Sunny
WSR-2026-0844,2026-06-13,June,Saturday,Summer,Resort Guest,Stand-Up Paddle Board,1 Hour,1,31.20,Phone Pouch,5.00,0.00,36.20,Emma Wilson,Lagoon Launch,Credit Card,Sunny
WSR-2026-0845,2026-06-13,June,Saturday,Summer,Resort Guest,Bodyboard,1 Hour,1,16.80,Cooler Rental,10.00,1.34,25.46,Ava Martinez,Resort Pier,Credit Card,Cloudy
WSR-2026-0846,2026-06-13,June,Saturday,Summer,Walk-in,Bodyboard,Half Day,1,40.80,Phone Pouch,5.00,2.29,43.51,Ben Carter,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-0847,2026-06-13,June,Saturday,Summer,Online Booking,Tandem Kayak,2 Hours,1,62.40,None,0.00,0.00,62.40,Ben Carter,Harbor Dock,Mobile Pay,Cloudy
WSR-2026-0848,2026-06-13,June,Saturday,Summer,Walk-in,Snorkel Set,1 Hour,1,14.40,Dry Bag,6.00,0.00,20.40,Ben Carter,Marina Kiosk,Debit Card,Sunny
WSR-2026-0849,2026-06-13,June,Saturday,Summer,Online Booking,Surfboard,1 Hour,1,26.40,Dry Bag,6.00,0.00,32.40,Isaac Patel,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-0850,2026-06-13,June,Saturday,Summer,Online Booking,Stand-Up Paddle Board,2 Hours,1,50.40,Dry Bag,6.00,0.00,56.40,Ben Carter,Lagoon Launch,Credit Card,Sunny
WSR-2026-0851,2026-06-13,June,Saturday,Summer,Walk-in,Tandem Kayak,2 Hours,1,62.40,Premium Life Jacket,7.00,0.00,69.40,Diego Ramirez,Marina Kiosk,Debit Card,Cloudy
WSR-2026-0852,2026-06-13,June,Saturday,Summer,Online Booking,Stand-Up Paddle Board,Half Day,1,74.40,None,0.00,0.00,74.40,Chloe Nguyen,Resort Pier,Credit Card,Cloudy
WSR-2026-0853,2026-06-13,June,Saturday,Summer,Online Booking,Stand-Up Paddle Board,2 Hours,1,50.40,Phone Pouch,5.00,0.00,55.40,Hannah Brooks,Marina Kiosk,Credit Card,Windy
WSR-2026-0854,2026-06-13,June,Saturday,Summer,Online Booking,Tandem Kayak,Half Day,1,93.60,GoPro Mount,8.00,0.00,101.60,Diego Ramirez,Resort Pier,Mobile Pay,Sunny
WSR-2026-0855,2026-06-13,June,Saturday,Summer,Member,Snorkel Set,1 Hour,1,14.40,Dry Bag,6.00,2.04,18.36,Finn Johnson,Harbor Dock,Mobile Pay,Sunny
WSR-2026-0856,2026-06-13,June,Saturday,Summer,Online Booking,Stand-Up Paddle Board,Half Day,1,74.40,None,0.00,0.00,74.40,Ava Martinez,Harbor Dock,Debit Card,Sunny
WSR-2026-0857,2026-06-13,June,Saturday,Summer,Online Booking,Tandem Kayak,1 Hour,1,40.80,Cooler Rental,10.00,0.00,50.80,Hannah Brooks,Lagoon Launch,Credit Card,Sunny
WSR-2026-0858,2026-06-13,June,Saturday,Summer,Walk-in,Snorkel Set,Full Day,1,48.00,None,0.00,0.00,48.00,Ava Martinez,Marina Kiosk,Cash,Sunny
WSR-2026-0859,2026-06-13,June,Saturday,Summer,Online Booking,Tandem Kayak,1 Hour,1,40.80,Phone Pouch,5.00,2.29,43.51,Hannah Brooks,Marina Kiosk,Debit Card,Sunny
WSR-2026-0860,2026-06-13,June,Saturday,Summer,Walk-in,Snorkel Set,1 Hour,1,14.40,None,0.00,0.00,14.40,Hannah Brooks,Marina Kiosk,Credit Card,Sunny
WSR-2026-0861,2026-06-13,June,Saturday,Summer,Walk-in,Stand-Up Paddle Board,Full Day,1,105.60,Dry Bag,6.00,0.00,111.60,Isaac Patel,Lagoon Launch,Cash,Sunny
WSR-2026-0862,2026-06-13,June,Saturday,Summer,Online Booking,Snorkel Set,1 Hour,1,14.40,None,0.00,0.00,14.40,Finn Johnson,Marina Kiosk,Credit Card,Sunny
WSR-2026-0863,2026-06-13,June,Saturday,Summer,Online Booking,Wetsuit Rental,2 Hours,1,19.20,Waterproof Speaker,12.00,0.00,31.20,Chloe Nguyen,Harbor Dock,Gift Card,Sunny
WSR-2026-0864,2026-06-14,June,Sunday,Summer,Resort Guest,Wetsuit Rental,Half Day,1,28.80,None,0.00,0.00,28.80,Ava Martinez,Beachfront Hut,Credit Card,Sunny
WSR-2026-0865,2026-06-14,June,Sunday,Summer,Walk-in,Single Kayak,1 Hour,1,28.80,Phone Pouch,5.00,0.00,33.80,Finn Johnson,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-0866,2026-06-14,June,Sunday,Summer,Online Booking,Tandem Kayak,1 Hour,1,40.80,None,0.00,0.00,40.80,Finn Johnson,Beachfront Hut,Credit Card,Sunny
WSR-2026-0867,2026-06-14,June,Sunday,Summer,Group/Event,Stand-Up Paddle Board,Half Day,1,74.40,None,0.00,7.44,66.96,Finn Johnson,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-0868,2026-06-14,June,Sunday,Summer,Online Booking,Tandem Kayak,2 Hours,1,62.40,Dry Bag,6.00,0.00,68.40,Chloe Nguyen,Marina Kiosk,Debit Card,Sunny
WSR-2026-0869,2026-06-14,June,Sunday,Summer,Walk-in,Pedal Boat,Full Day,1,148.80,None,0.00,0.00,148.80,Diego Ramirez,Harbor Dock,Credit Card,Sunny
WSR-2026-0870,2026-06-14,June,Sunday,Summer,Member,Single Kayak,2 Hours,1,45.60,None,0.00,6.84,38.76,Emma Wilson,Resort Pier,Debit Card,Sunny
WSR-2026-0871,2026-06-14,June,Sunday,Summer,Walk-in,Surfboard,2 Hours,1,43.20,None,0.00,0.00,43.20,Mia Thompson,Lagoon Launch,Debit Card,Sunny
WSR-2026-0872,2026-06-14,June,Sunday,Summer,Walk-in,Stand-Up Paddle Board,2 Hours,1,50.40,Dry Bag,6.00,0.00,56.40,Finn Johnson,Lagoon Launch,Debit Card,Sunny
WSR-2026-0873,2026-06-14,June,Sunday,Summer,Group/Event,Stand-Up Paddle Board,Full Day,1,105.60,Phone Pouch,5.00,0.00,110.60,Ben Carter,Marina Kiosk,Credit Card,Sunny
WSR-2026-0874,2026-06-14,June,Sunday,Summer,Member,Single Kayak,1 Hour,1,28.80,None,0.00,2.88,25.92,Ben Carter,Harbor Dock,Debit Card,Sunny
WSR-2026-0875,2026-06-14,June,Sunday,Summer,Walk-in,Single Kayak,2 Hours,1,45.60,None,0.00,0.00,45.60,Chloe Nguyen,Harbor Dock,Mobile Pay,Sunny
WSR-2026-0876,2026-06-14,June,Sunday,Summer,Online Booking,Hydro Bike,Half Day,1,86.40,None,0.00,0.00,86.40,Diego Ramirez,Lagoon Launch,Debit Card,Sunny
WSR-2026-0877,2026-06-14,June,Sunday,Summer,Walk-in,Tandem Kayak,2 Hours,1,62.40,None,0.00,0.00,62.40,Finn Johnson,Beachfront Hut,Cash,Sunny
WSR-2026-0878,2026-06-14,June,Sunday,Summer,Resort Guest,Snorkel Set,2 Hours,1,21.60,Dry Bag,6.00,0.00,27.60,Hannah Brooks,Resort Pier,Debit Card,Sunny
WSR-2026-0879,2026-06-14,June,Sunday,Summer,Member,Single Kayak,Half Day,1,69.60,None,0.00,6.96,62.64,Ben Carter,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-0880,2026-06-14,June,Sunday,Summer,Online Booking,Fishing Kayak,1 Hour,1,38.40,None,0.00,0.00,38.40,Chloe Nguyen,Resort Pier,Cash,Sunny
WSR-2026-0881,2026-06-14,June,Sunday,Summer,Resort Guest,Stand-Up Paddle Board,Half Day,1,74.40,None,0.00,0.00,74.40,Chloe Nguyen,Harbor Dock,Mobile Pay,Cloudy
WSR-2026-0882,2026-06-14,June,Sunday,Summer,Group/Event,Wetsuit Rental,Full Day,1,40.80,Phone Pouch,5.00,2.29,43.51,Finn Johnson,Marina Kiosk,Debit Card,Sunny
WSR-2026-0883,2026-06-14,June,Sunday,Summer,Resort Guest,Single Kayak,Full Day,1,100.80,None,0.00,0.00,100.80,Isaac Patel,Lagoon Launch,Cash,Sunny
WSR-2026-0884,2026-06-14,June,Sunday,Summer,Group/Event,Surfboard,Full Day,1,91.20,None,0.00,0.00,91.20,Mia Thompson,Harbor Dock,Credit Card,Sunny
WSR-2026-0885,2026-06-14,June,Sunday,Summer,Online Booking,Tandem Kayak,2 Hours,1,62.40,Waterproof Speaker,12.00,0.00,74.40,Emma Wilson,Harbor Dock,Debit Card,Sunny
WSR-2026-0886,2026-06-14,June,Sunday,Summer,Walk-in,Tandem Kayak,2 Hours,1,62.40,Phone Pouch,5.00,0.00,67.40,Finn Johnson,Resort Pier,Cash,Cloudy
WSR-2026-0887,2026-06-14,June,Sunday,Summer,Online Booking,Fishing Kayak,Full Day,1,132.00,Dry Bag,6.00,0.00,138.00,Isaac Patel,Resort Pier,Cash,Sunny
WSR-2026-0888,2026-06-14,June,Sunday,Summer,Walk-in,Single Kayak,Full Day,1,100.80,Phone Pouch,5.00,0.00,105.80,Ben Carter,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-0889,2026-06-15,June,Monday,Summer,Walk-in,Stand-Up Paddle Board,Half Day,1,69.44,Cooler Rental,10.00,0.00,79.44,Isaac Patel,Resort Pier,Cash,Sunny
WSR-2026-0890,2026-06-15,June,Monday,Summer,Group/Event,Bodyboard,Full Day,1,53.76,None,0.00,5.38,48.38,Grace Lee,Lagoon Launch,Debit Card,Windy
WSR-2026-0891,2026-06-15,June,Monday,Summer,Online Booking,Stand-Up Paddle Board,Half Day,1,69.44,None,0.00,0.00,69.44,Emma Wilson,Lagoon Launch,Credit Card,Sunny
WSR-2026-0892,2026-06-15,June,Monday,Summer,Online Booking,Tandem Kayak,1 Hour,1,38.08,None,0.00,0.00,38.08,Isaac Patel,Harbor Dock,Credit Card,Sunny
WSR-2026-0893,2026-06-15,June,Monday,Summer,Resort Guest,Single Kayak,2 Hours,1,42.56,None,0.00,0.00,42.56,Ava Martinez,Harbor Dock,Credit Card,Sunny
WSR-2026-0894,2026-06-15,June,Monday,Summer,Walk-in,Tandem Kayak,2 Hours,1,58.24,None,0.00,2.91,55.33,Grace Lee,Marina Kiosk,Credit Card,Sunny
WSR-2026-0895,2026-06-15,June,Monday,Summer,Online Booking,Tandem Kayak,Half Day,1,87.36,Waterproof Speaker,12.00,0.00,99.36,Hannah Brooks,Beachfront Hut,Credit Card,Sunny
WSR-2026-0896,2026-06-15,June,Monday,Summer,Online Booking,Tandem Kayak,1 Hour,1,38.08,None,0.00,0.00,38.08,Chloe Nguyen,Beachfront Hut,Credit Card,Sunny
WSR-2026-0897,2026-06-15,June,Monday,Summer,Online Booking,Bodyboard,1 Hour,1,15.68,Dry Bag,6.00,0.00,21.68,Grace Lee,Marina Kiosk,Cash,Sunny
WSR-2026-0898,2026-06-15,June,Monday,Summer,Online Booking,Single Kayak,Full Day,1,94.08,None,0.00,0.00,94.08,Mia Thompson,Marina Kiosk,Credit Card,Cloudy
WSR-2026-0899,2026-06-15,June,Monday,Summer,Resort Guest,Snorkel Set,1 Hour,1,13.44,Dry Bag,6.00,0.00,19.44,Hannah Brooks,Harbor Dock,Debit Card,Sunny
WSR-2026-0900,2026-06-15,June,Monday,Summer,Group/Event,Tandem Kayak,1 Hour,1,38.08,Dry Bag,6.00,4.41,39.67,Ben Carter,Beachfront Hut,Debit Card,Sunny
WSR-2026-0901,2026-06-16,June,Tuesday,Summer,Group/Event,Surfboard,2 Hours,1,40.32,None,0.00,0.00,40.32,Grace Lee,Harbor Dock,Credit Card,Sunny
WSR-2026-0902,2026-06-16,June,Tuesday,Summer,Walk-in,Stand-Up Paddle Board,Full Day,1,98.56,None,0.00,0.00,98.56,Finn Johnson,Harbor Dock,Credit Card,Sunny
WSR-2026-0903,2026-06-16,June,Tuesday,Summer,Resort Guest,Surfboard,Half Day,1,60.48,None,0.00,0.00,60.48,Grace Lee,Resort Pier,Credit Card,Sunny
WSR-2026-0904,2026-06-16,June,Tuesday,Summer,Group/Event,Tandem Kayak,Full Day,1,125.44,GoPro Mount,8.00,13.34,120.10,Ava Martinez,Marina Kiosk,Cash,Windy
WSR-2026-0905,2026-06-16,June,Tuesday,Summer,Online Booking,Stand-Up Paddle Board,1 Hour,1,29.12,Waterproof Speaker,12.00,0.00,41.12,Mia Thompson,Resort Pier,Credit Card,Windy
WSR-2026-0906,2026-06-16,June,Tuesday,Summer,Walk-in,Snorkel Set,1 Hour,1,13.44,Premium Life Jacket,7.00,0.00,20.44,Chloe Nguyen,Beachfront Hut,Cash,Sunny
WSR-2026-0907,2026-06-16,June,Tuesday,Summer,Walk-in,Single Kayak,1 Hour,1,26.88,Cooler Rental,10.00,0.00,36.88,Ava Martinez,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-0908,2026-06-16,June,Tuesday,Summer,Online Booking,Snorkel Set,1 Hour,1,13.44,GoPro Mount,8.00,1.07,20.37,Ben Carter,Harbor Dock,Debit Card,Sunny
WSR-2026-0909,2026-06-16,June,Tuesday,Summer,Online Booking,Bodyboard,Full Day,1,53.76,Cooler Rental,10.00,0.00,63.76,Hannah Brooks,Harbor Dock,Credit Card,Sunny
WSR-2026-0910,2026-06-16,June,Tuesday,Summer,Walk-in,Fishing Kayak,2 Hours,1,56.00,None,0.00,0.00,56.00,Isaac Patel,Resort Pier,Credit Card,Sunny
WSR-2026-0911,2026-06-17,June,Wednesday,Summer,Online Booking,Stand-Up Paddle Board,Half Day,1,69.44,None,0.00,0.00,69.44,Hannah Brooks,Lagoon Launch,Credit Card,Sunny
WSR-2026-0912,2026-06-17,June,Wednesday,Summer,Online Booking,Single Kayak,2 Hours,1,42.56,None,0.00,0.00,42.56,Emma Wilson,Harbor Dock,Credit Card,Sunny
WSR-2026-0913,2026-06-17,June,Wednesday,Summer,Online Booking,Stand-Up Paddle Board,2 Hours,1,47.04,None,0.00,0.00,47.04,Isaac Patel,Harbor Dock,Credit Card,Windy
WSR-2026-0914,2026-06-17,June,Wednesday,Summer,Online Booking,Single Kayak,2 Hours,1,42.56,None,0.00,0.00,42.56,Diego Ramirez,Harbor Dock,Debit Card,Sunny
WSR-2026-0915,2026-06-17,June,Wednesday,Summer,Walk-in,Hydro Bike,1 Hour,1,33.60,Dry Bag,6.00,0.00,39.60,Ava Martinez,Marina Kiosk,Credit Card,Sunny
WSR-2026-0916,2026-06-17,June,Wednesday,Summer,Walk-in,Stand-Up Paddle Board,Half Day,1,69.44,GoPro Mount,8.00,0.00,77.44,Emma Wilson,Marina Kiosk,Cash,Cloudy
WSR-2026-0917,2026-06-17,June,Wednesday,Summer,Walk-in,Wetsuit Rental,1 Hour,1,11.20,None,0.00,0.00,11.20,Isaac Patel,Harbor Dock,Credit Card,Sunny
WSR-2026-0918,2026-06-17,June,Wednesday,Summer,Walk-in,Fishing Kayak,2 Hours,1,56.00,GoPro Mount,8.00,0.00,64.00,Emma Wilson,Harbor Dock,Debit Card,Sunny
WSR-2026-0919,2026-06-17,June,Wednesday,Summer,Walk-in,Pedal Boat,2 Hours,1,64.96,Dry Bag,6.00,0.00,70.96,Diego Ramirez,Lagoon Launch,Cash,Sunny
WSR-2026-0920,2026-06-17,June,Wednesday,Summer,Online Booking,Tandem Kayak,1 Hour,1,38.08,None,0.00,0.00,38.08,Ava Martinez,Harbor Dock,Credit Card,Sunny
WSR-2026-0921,2026-06-17,June,Wednesday,Summer,Walk-in,Snorkel Set,1 Hour,1,13.44,None,0.00,0.00,13.44,Grace Lee,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-0922,2026-06-17,June,Wednesday,Summer,Group/Event,Stand-Up Paddle Board,2 Hours,1,47.04,Waterproof Speaker,12.00,5.90,53.14,Isaac Patel,Resort Pier,Credit Card,Sunny
WSR-2026-0923,2026-06-17,June,Wednesday,Summer,Member,Stand-Up Paddle Board,1 Hour,1,29.12,Phone Pouch,5.00,3.41,30.71,Diego Ramirez,Harbor Dock,Credit Card,Sunny
WSR-2026-0924,2026-06-17,June,Wednesday,Summer,Walk-in,Tandem Kayak,2 Hours,1,58.24,GoPro Mount,8.00,0.00,66.24,Hannah Brooks,Harbor Dock,Mobile Pay,Sunny
WSR-2026-0925,2026-06-17,June,Wednesday,Summer,Walk-in,Single Kayak,1 Hour,1,26.88,None,0.00,0.00,26.88,Isaac Patel,Beachfront Hut,Debit Card,Sunny
WSR-2026-0926,2026-06-17,June,Wednesday,Summer,Group/Event,Surfboard,1 Hour,1,24.64,None,0.00,2.46,22.18,Hannah Brooks,Lagoon Launch,Debit Card,Sunny
WSR-2026-0927,2026-06-18,June,Thursday,Summer,Walk-in,Stand-Up Paddle Board,1 Hour,1,29.12,None,0.00,0.00,29.12,Hannah Brooks,Beachfront Hut,Credit Card,Sunny
WSR-2026-0928,2026-06-18,June,Thursday,Summer,Walk-in,Snorkel Set,2 Hours,1,20.16,None,0.00,0.00,20.16,Chloe Nguyen,Resort Pier,Credit Card,Sunny
WSR-2026-0929,2026-06-18,June,Thursday,Summer,Online Booking,Hydro Bike,2 Hours,1,53.76,None,0.00,0.00,53.76,Mia Thompson,Harbor Dock,Credit Card,Sunny
WSR-2026-0930,2026-06-18,June,Thursday,Summer,Group/Event,Hydro Bike,1 Hour,1,33.60,Dry Bag,6.00,3.96,35.64,Grace Lee,Marina Kiosk,Credit Card,Sunny
WSR-2026-0931,2026-06-18,June,Thursday,Summer,Online Booking,Pedal Boat,Full Day,1,138.88,Dry Bag,6.00,0.00,144.88,Ben Carter,Resort Pier,Credit Card,Sunny
WSR-2026-0932,2026-06-18,June,Thursday,Summer,Walk-in,Tandem Kayak,Half Day,1,87.36,Phone Pouch,5.00,0.00,92.36,Diego Ramirez,Marina Kiosk,Credit Card,Cloudy
WSR-2026-0933,2026-06-18,June,Thursday,Summer,Resort Guest,Snorkel Set,1 Hour,1,13.44,Premium Life Jacket,7.00,0.00,20.44,Emma Wilson,Marina Kiosk,Debit Card,Cloudy
WSR-2026-0934,2026-06-18,June,Thursday,Summer,Member,Single Kayak,1 Hour,1,26.88,Dry Bag,6.00,3.29,29.59,Isaac Patel,Marina Kiosk,Debit Card,Sunny
WSR-2026-0935,2026-06-18,June,Thursday,Summer,Walk-in,Tandem Kayak,Full Day,1,125.44,GoPro Mount,8.00,0.00,133.44,Grace Lee,Lagoon Launch,Debit Card,Sunny
WSR-2026-0936,2026-06-18,June,Thursday,Summer,Resort Guest,Tandem Kayak,2 Hours,1,58.24,None,0.00,0.00,58.24,Ben Carter,Beachfront Hut,Credit Card,Sunny
WSR-2026-0937,2026-06-18,June,Thursday,Summer,Online Booking,Hydro Bike,Half Day,1,80.64,Phone Pouch,5.00,0.00,85.64,Finn Johnson,Marina Kiosk,Gift Card,Sunny
WSR-2026-0938,2026-06-18,June,Thursday,Summer,Walk-in,Surfboard,2 Hours,1,40.32,Dry Bag,6.00,0.00,46.32,Finn Johnson,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-0939,2026-06-18,June,Thursday,Summer,Online Booking,Tandem Kayak,2 Hours,1,58.24,None,0.00,0.00,58.24,Hannah Brooks,Marina Kiosk,Debit Card,Cloudy
WSR-2026-0940,2026-06-18,June,Thursday,Summer,Online Booking,Pedal Boat,1 Hour,1,40.32,Cooler Rental,10.00,0.00,50.32,Mia Thompson,Beachfront Hut,Credit Card,Sunny
WSR-2026-0941,2026-06-18,June,Thursday,Summer,Online Booking,Fishing Kayak,1 Hour,1,35.84,None,0.00,0.00,35.84,Mia Thompson,Beachfront Hut,Gift Card,Sunny
WSR-2026-0942,2026-06-18,June,Thursday,Summer,Walk-in,Single Kayak,2 Hours,1,42.56,Waterproof Speaker,12.00,0.00,54.56,Emma Wilson,Harbor Dock,Credit Card,Sunny
WSR-2026-0943,2026-06-18,June,Thursday,Summer,Member,Bodyboard,Half Day,1,38.08,Cooler Rental,10.00,4.81,43.27,Hannah Brooks,Lagoon Launch,Mobile Pay,Sunny
WSR-2026-0944,2026-06-18,June,Thursday,Summer,Member,Bodyboard,2 Hours,1,24.64,Phone Pouch,5.00,4.45,25.19,Emma Wilson,Harbor Dock,Credit Card,Sunny
WSR-2026-0945,2026-06-19,June,Friday,Summer,Online Booking,Hydro Bike,Half Day,1,80.64,Phone Pouch,5.00,0.00,85.64,Grace Lee,Marina Kiosk,Cash,Sunny
WSR-2026-0946,2026-06-19,June,Friday,Summer,Online Booking,Pedal Boat,Half Day,1,96.32,GoPro Mount,8.00,0.00,104.32,Diego Ramirez,Lagoon Launch,Credit Card,Sunny
WSR-2026-0947,2026-06-19,June,Friday,Summer,Walk-in,Stand-Up Paddle Board,1 Hour,1,29.12,Phone Pouch,5.00,0.00,34.12,Grace Lee,Beachfront Hut,Cash,Sunny
WSR-2026-0948,2026-06-19,June,Friday,Summer,Online Booking,Bodyboard,2 Hours,1,24.64,None,0.00,0.00,24.64,Ava Martinez,Beachfront Hut,Credit Card,Sunny
WSR-2026-0949,2026-06-19,June,Friday,Summer,Online Booking,Tandem Kayak,2 Hours,1,58.24,None,0.00,0.00,58.24,Ben Carter,Lagoon Launch,Debit Card,Sunny
WSR-2026-0950,2026-06-19,June,Friday,Summer,Resort Guest,Tandem Kayak,Half Day,1,87.36,None,0.00,0.00,87.36,Diego Ramirez,Beachfront Hut,Credit Card,Sunny
WSR-2026-0951,2026-06-19,June,Friday,Summer,Walk-in,Tandem Kayak,2 Hours,1,58.24,Phone Pouch,5.00,0.00,63.24,Mia Thompson,Marina Kiosk,Debit Card,Cloudy
WSR-2026-0952,2026-06-19,June,Friday,Summer,Online Booking,Wetsuit Rental,2 Hours,1,17.92,Dry Bag,6.00,0.00,23.92,Diego Ramirez,Marina Kiosk,Debit Card,Cloudy
WSR-2026-0953,2026-06-19,June,Friday,Summer,Online Booking,Stand-Up Paddle Board,2 Hours,1,47.04,Phone Pouch,5.00,0.00,52.04,Chloe Nguyen,Beachfront Hut,Credit Card,Sunny
WSR-2026-0954,2026-06-19,June,Friday,Summer,Online Booking,Snorkel Set,Half Day,1,31.36,None,0.00,0.00,31.36,Mia Thompson,Harbor Dock,Mobile Pay,Cloudy
WSR-2026-0955,2026-06-19,June,Friday,Summer,Walk-in,Snorkel Set,2 Hours,1,20.16,None,0.00,0.00,20.16,Diego Ramirez,Harbor Dock,Mobile Pay,Sunny
WSR-2026-0956,2026-06-19,June,Friday,Summer,Resort Guest,Tandem Kayak,Full Day,1,125.44,Dry Bag,6.00,0.00,131.44,Hannah Brooks,Marina Kiosk,Debit Card,Sunny
WSR-2026-0957,2026-06-19,June,Friday,Summer,Resort Guest,Tandem Kayak,Half Day,1,87.36,Phone Pouch,5.00,0.00,92.36,Grace Lee,Marina Kiosk,Credit Card,Windy
WSR-2026-0958,2026-06-19,June,Friday,Summer,Resort Guest,Tandem Kayak,1 Hour,1,38.08,Phone Pouch,5.00,0.00,43.08,Mia Thompson,Beachfront Hut,Debit Card,Sunny
